Station,District,Latitude,Longitude,timestamp,rainfall_mm
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-08 22:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-09 15:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-10 12:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-11 06:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-12 07:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-13 02:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-14 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-15 03:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-16 15:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-17 14:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-18 23:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-19 20:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-21 10:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-21 11:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-22 06:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-23 11:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-24 07:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-25 13:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-26 05:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-27 16:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-28 11:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-29 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-06-30 13:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-02 01:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-02 15:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-03 14:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-04 12:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-05 16:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-07 16:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-08 14:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-09 21:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-10 16:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-12 05:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-13 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-14 05:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-14 17:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-15 14:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-16 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-20 17:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-21 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-23 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-24 09:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-29 11:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-30 13:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-07-31 22:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-02 05:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-03 16:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-06 17:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-07 21:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-08 22:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-09 17:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-11 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-12 11:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-13 21:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-15 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-17 11:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-20 11:00:00,3.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-20 12:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-20 14:00:00,6.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-21 03:00:00,12.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-21 15:00:00,27.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-21 16:00:00,13.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-21 17:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-21 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-24 03:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-24 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-24 20:00:00,11.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-25 07:00:00,27.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-25 08:00:00,3.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-25 11:00:00,10.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-28 00:00:00,3.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-28 01:00:00,21.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-28 02:00:00,2.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-28 03:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-08-28 04:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-03 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-03 19:00:00,7.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-05 16:00:00,14.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-05 17:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-07 17:00:00,10.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-07 18:00:00,2.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-08 04:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-10 00:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-10 18:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-11 18:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 17:00:00,9.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 18:00:00,4.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 19:00:00,10.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 20:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 22:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-13 23:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-14 00:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-14 01:00:00,2.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-14 02:00:00,3.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-14 17:00:00,1.0
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-14 18:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-15 01:00:00,4.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-15 02:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-15 07:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-16 06:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-16 07:00:00,1.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-09-18 06:00:00,0.5
Morigaon_1,BARPETA,26.51312,91.26476,2025-12-19 15:00:00,5.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-19 06:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-19 10:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-19 14:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-19 22:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-20 01:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-20 08:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-08-20 13:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-09-23 00:00:00,228.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-09-24 03:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-09-24 11:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-09-25 10:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-10-14 22:00:00,12.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-10-15 00:00:00,257.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-10-26 09:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-10-26 10:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-17 13:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-18 12:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-18 15:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-18 16:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-18 21:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2023-11-19 02:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-02-03 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-02-04 05:00:00,8.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-02-06 07:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-02-18 10:00:00,443.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-04-05 16:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-04-22 21:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-18 15:00:00,96.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-30 20:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-30 22:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 08:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 09:00:00,8.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 10:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 11:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 12:00:00,15.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 13:00:00,7.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-05-31 16:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-01 01:00:00,12.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-01 02:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-01 07:00:00,45.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-01 08:00:00,7.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-01 10:00:00,4.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-02 08:00:00,53.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-02 09:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-02 10:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-05 12:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-05 14:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-06 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-06 22:00:00,120.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-07 08:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-07 09:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 01:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 02:00:00,18.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 03:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 04:00:00,21.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 05:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 06:00:00,4.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 07:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 08:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-08 15:00:00,5.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-10 07:00:00,5.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-10 08:00:00,24.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-10 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-12 06:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 00:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 06:00:00,56.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 07:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 08:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 12:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-13 13:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 00:00:00,13.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 01:00:00,18.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 02:00:00,5.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 03:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 04:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 17:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-14 18:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-15 05:00:00,14.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-15 06:00:00,22.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-15 10:00:00,6.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-16 16:00:00,15.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-16 17:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-17 08:00:00,11.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-17 09:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-17 18:00:00,57.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-17 19:00:00,16.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-17 20:00:00,9.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 12:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 13:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 14:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 15:00:00,3.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 19:00:00,3.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-18 20:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 04:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 05:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 06:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 07:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 08:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 09:00:00,4.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 10:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 11:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 14:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 15:00:00,13.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 16:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-19 19:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-20 08:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-20 09:00:00,4.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-20 10:00:00,8.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-20 11:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-21 06:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 02:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 03:00:00,8.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 04:00:00,31.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 05:00:00,5.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 06:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-23 07:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-25 02:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-25 10:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-25 11:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-26 15:00:00,3.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-26 16:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-27 08:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-27 15:00:00,12.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-27 16:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 05:00:00,25.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 06:00:00,18.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 07:00:00,15.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 08:00:00,7.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 10:00:00,4.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 11:00:00,3.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 12:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 20:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 21:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 22:00:00,29.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-28 23:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 00:00:00,7.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 02:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 03:00:00,20.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 04:00:00,33.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 05:00:00,41.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 06:00:00,47.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 07:00:00,7.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 08:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 09:00:00,9.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 10:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 12:00:00,13.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 13:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 15:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 16:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 17:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 20:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 22:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-29 23:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 00:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 01:00:00,29.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 02:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 04:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 05:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 06:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 07:00:00,6.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 08:00:00,5.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 10:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 11:00:00,5.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 12:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 13:00:00,7.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 18:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 20:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 22:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-06-30 23:00:00,6.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 00:00:00,30.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 01:00:00,15.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 02:00:00,12.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 03:00:00,7.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 04:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 05:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 06:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 07:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 08:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 09:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 10:00:00,3.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 11:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 12:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-01 13:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-02 13:00:00,6.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-02 14:00:00,15.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-02 23:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 02:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 03:00:00,13.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 04:00:00,7.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 05:00:00,11.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 06:00:00,11.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 07:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 16:00:00,14.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 17:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-03 22:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 02:00:00,10.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 03:00:00,11.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 04:00:00,10.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 05:00:00,5.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 06:00:00,2.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 09:00:00,0.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 15:00:00,1.5
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 16:00:00,4.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 17:00:00,1.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-04 18:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-29 09:00:00,8.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-29 10:00:00,2.0
NAMDANG BRIDGE,Biswanath,26.74499,93.1888,2024-07-29 11:00:00,3.0
